aurelia/framework,9df56ee8f45b2ec9455bfc20623096c386ce411f,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1580182708,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,106a289695461218173ec71487c808780342566e,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1580252648,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,8765570c539c1fbbd45b08bd663b4250e56f5c3c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1580356949,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,7d55c636f7ed01250a34bfb5c7d016c3d3a5cec6,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1580446160,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,646a725b174fc501f8ee09710baf70cf0b1728ba,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1581664735,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,c8631b1417c54296118fd0b54befff7afeb83f52,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1582161157,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,cd85a4c4dd3d5445c06591a7c50265cf6e11fe98,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1582864096,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,d58243b5d2e518c1037397baf267a467fe307466,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1584038314,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,b92774f56159cacb60e41bd3f6392221e5f0261c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1584315038,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,7f67e8d89441a31d3edad0e644c8ce75e5e3a904,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1585800806,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,22d14351e0bee58b2e9021f81ad8310b6c98eebe,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1586198872,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,47d1e6be385b8eb54067ce91cc84619114b739cc,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1586916374,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,3ea0b66d3455d06a8f983c1f9c8516d6194e1c7d,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1587009503,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,705f6a118e17bac36c3be5b6ce1c7a96e14a3164,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1587830727,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,32aafc0241a550c6e7ac48d834ce0c30b0edee02,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1590730119,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,78ac7079e95908bf483c391461d2bf7e9f47bf95,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1593132272,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,86bf3ef83861c60e374767907229da6ec1787b67,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1593728081,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,f8de8aee98ab362144dbda13d204a039a440773c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1594062676,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,3108024572f491e8171d3bbd261c1c8eb0853ee6,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1594091968,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,d01ccaa04fe89561542e1e906012373845a1c5b2,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1594832000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,45445a127285b9642b120fe5b9ec1fbba2b5a226,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1595468110,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,e59e1eac819452cd24e6813ea75041d68c05a784,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1597529013,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,b56b459817fa75d6a7f23b9efdf98baaa1787260,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1597678798,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,53973383a02854dca3fbfc17b1737c2d67fdd8cd,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1599566261,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,550b0596b9232cb0b71f2089d6ec8ee7b3238008,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1599566296,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,d41a175d52932c0491f1c8daa6dd5e5fd455ebeb,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1600257486,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,70ec9ee8570d3e3047857996b1ff94020bea195c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1600453764,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,21d5cfbc2f761e242ade6c5384ca6090a9c9c59b,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1601138095,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,a73cb1b6f24b171a07d9a35452d35035ddf6913f,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1601423023,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,ede49c171ba841db1b3622bffd40c81ba8ebf942,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1601851328,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,592540a3a419ddf3a8b3a1bad180573fba5e7ec3,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1602006718,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,186af26403aa7cf7ca090e3283058007e96036a9,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1602714919,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,752416de7b30fcf57398cc46bbdd854b76dcb95d,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1604952988,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,2e881e57bf262117895cf3be7caccfffda000978,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1611153565,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,3bcafdc93ab93d3ad3dc845b5bf9df826e6ae02f,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1611849529,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,2e9d58225f5e7236fc5caeaf388a3f29d558853c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1613352518,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,aa0188558a937f8088ef49b165dd7f2f7cf1efeb,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1613959353,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,01add32ea39e2a42e8311bdc29149380d1dfe650,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1614561815,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,89965047331edb39a45f266f20916f920c0dd5e7,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1615387557,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,a40fae1a6f3d3ed83a6c7e7d0decc2bc05f3dcc7,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1619980783,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,0523ad5ac75335df7b1ecfb062d512316625f847,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1625254923,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,94edf2a3b719dd3b02c136996cbb457535e79dcd,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1626279829,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,f266a9bc82b65f138765db0bf972dc27303a0162,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1626852576,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,c7e0bb2fa2f7136bc70c67029b45ae98373d89f0,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1626862410,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,a8237e189389a678fb65e8287f1254e677f42c1a,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1628002060,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,029581b1f175fe9c92ef28b86dc78ea04613954b,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1629490287,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,a25e0eeb098c482e6f50e22a5a5593cb33a733b7,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1630334872,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,5b040705b6344df0089340ef21658b501766d1a0,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1630425011,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,d1b2ee6bada4bc1355a19af3f620a196d4bb9329,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1630484049,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,4e631f99558da0087683ec8f49d4f4bce01a4fb1,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1630591667,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,b4a0713b5da24dc5448d2e893be96a6ae7637c6c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1632401830,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,ec62f815b231995e958d5b7d5f2fcb3b3ec9b519,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1632798659,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,18c3fc8729f94adc7335ea26058cc43d7437f71c,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1635551986,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,8caa50c1150a583e69fa2d61165f2ad881f6d413,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1638492693,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,02f5ff54d45b18a12eab573c88623e02ecab09a3,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1644397889,2,0,0,0,0,0,0,0,0,0,0,0,0,0
aurelia/framework,9aeb51b78f5820a00f1bc78b8512cad514299014,aurelia-framework,1.3.1,1.9.0-dev.20160622-1.0,1648247947,2,0,0,0,0,0,0,0,0,0,0,0,0,0
