aws-amplify/amplify-js,54fbdf4b1393567735fb7b5f4144db273f1a5f6a,aws-amplify-monorepo,0.1.30,3.6.4,1578443552,354,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,63622488632cc9dc8e176054e760e54f861cc91f,aws-amplify-monorepo,0.1.30,3.6.4,1578509712,354,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,c06f8c93b7bf0cb7ed47fac68cd2cd63c97785da,aws-amplify-monorepo,0.1.30,3.6.4,1578601068,354,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,9f8c7ed8515347bb4a5b6606202d85095406f7b9,aws-amplify-monorepo,0.1.30,3.6.4,1578601630,354,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,ed6b4e2a03df617a6a90a6c8917e77a103a19155,aws-amplify-monorepo,0.1.30,3.6.4,1578606318,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,dd731b78ba1708b7a7e4e155a650e30cde41a67d,aws-amplify-monorepo,0.1.30,3.6.4,1578610198,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,b824b1aba265d84e9c8af07fa9143e9162ddf163,aws-amplify-monorepo,0.1.30,3.6.4,1578610823,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,804f405f30f29a2611a83d055d1f4ca819551e84,aws-amplify-monorepo,0.1.30,3.5.3,1578689288,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,b11ca75f50e8f1bf3b46b1b40fc9830164955101,aws-amplify-monorepo,0.1.30,3.6.4,1578690362,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,f205e97172b5843d14d8fb75fd7b5fc4903e9034,aws-amplify-monorepo,0.1.30,3.6.4,1578690980,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,5f1c8b1ab443adfb6072600145587160ae161194,aws-amplify-monorepo,0.1.30,3.5.3,1578691977,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,1aa40342198cabf019c6edb5243e5782560ad43d,aws-amplify-monorepo,0.1.30,3.5.3,1578692652,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,3efe596b20f73d4d4eff817dfb0380d0c11da43e,aws-amplify-monorepo,0.1.30,3.5.3,1578695483,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,7430f2300f5294927dcb0b7abd899ecd44e8f21c,aws-amplify-monorepo,0.1.30,3.5.3,1578696726,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,1454cc7dd1239cd9c00cb8b037afaca15d0c2cf8,aws-amplify-monorepo,0.1.30,3.5.3,1578697454,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,bc0ae89ad1a3b002192b0738fac3235bc22f4f99,aws-amplify-monorepo,0.1.30,3.5.3,1578698142,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,0c2edd9859e83aba12871780ffada59cb907ac32,aws-amplify-monorepo,0.1.30,3.5.3,1578698930,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,e1a20ee5b5bd88451ff59ed7382a0a5dded0df2f,aws-amplify-monorepo,0.1.30,3.5.3,1578699081,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,aa805d59fff22a28d9b6652b69441e7a99f8c7f6,aws-amplify-monorepo,0.1.30,3.5.3,1578699182,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,111dc4a4df9366affdfe89be75a43d5b2783797a,aws-amplify-monorepo,0.1.30,3.5.3,1578699534,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,f1e8f51dd0ba3e193588703462b0db24ed1fd0ac,aws-amplify-monorepo,0.1.30,3.5.3,1578699552,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,c22d009725f57ea9d342d9791ad9f3e6a4c00c55,aws-amplify-monorepo,0.1.30,3.5.3,1578699823,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,ce099b06de18d1f1eafeb5810a80eaf5ad6e77b9,aws-amplify-monorepo,0.1.30,3.6.4,1578700232,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,ee71cd469247026e1ea24c09be89b4051a3f5e61,aws-amplify-monorepo,0.1.30,3.6.4,1578701353,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,8c5f476bff2a09c7570a6a9b76a89b8dd70f4caa,aws-amplify-monorepo,0.1.30,3.6.4,1578702032,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,9c8680091f5a79020ab251ceaa74fb2f0998fd68,aws-amplify-monorepo,0.1.30,3.6.4,1578702167,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,e2047c168bec7b836e270c06244d0609fe0e0bed,aws-amplify-monorepo,0.1.30,3.6.4,1578702722,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,65df58ffad848aabba02383661ae5de6a2f825d9,aws-amplify-monorepo,0.1.30,3.6.4,1578703806,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,4f1eaade7017d4af91dcee049cadd7501c6db836,aws-amplify-monorepo,0.1.30,3.6.4,1578704408,321,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,0391984b8fb121e019605967201aec4439fb0b98,aws-amplify-monorepo,0.1.30,3.5.3,1578938323,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,7154314496360f2dc6614300184cf778bf338b64,aws-amplify-monorepo,0.1.30,3.6.4,1578941683,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,b617735c03fa75c39c967c53af2942ad40b225bd,aws-amplify-monorepo,0.1.30,3.5.3,1579034586,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,0c339ff30782281cadd92441de4bd0a555d2d798,aws-amplify-monorepo,0.1.30,3.6.4,1579046294,360,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,1d568b65976024fa94d1bdff89fbd538627329e7,aws-amplify-monorepo,0.1.30,3.5.3,1579048845,431,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,407089fb4f93afc79ff77b4926e0285dff3ad335,aws-amplify-monorepo,0.1.30,3.5.3,1579125724,435,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,d8da1b4fb52b691f0ded4d5c0885df82cc6df94f,aws-amplify-monorepo,0.1.30,3.6.4,1579133453,360,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,c24bd2e376ed6333420b2f4bad9899a693005694,aws-amplify-monorepo,0.1.30,3.5.3,1579200845,435,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,ac02ce934a3e02cd9e5bd419537fad5bdd7616ea,aws-amplify-monorepo,0.1.30,3.5.3,1579212317,435,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,cb06d074578e9b1b79605469e57240dcc0fb3ab0,aws-amplify-monorepo,0.1.30,3.6.4,1579285454,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,85a8994a3bec287510de4b579afeec8c089bad05,aws-amplify-monorepo,0.1.30,3.5.3,1579637168,435,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,ce0b2fb934afdeec9c1bc294fe949734dbab12a9,aws-amplify-monorepo,0.1.30,3.6.4,1579650281,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,4a4340a8f9b41d21d4fc8f2b56b2f95a236a2475,aws-amplify-monorepo,0.1.30,3.6.4,1579717222,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,030b6c310367b136e40bbd8ff6e6d6916b2706b3,aws-amplify-monorepo,0.1.30,3.6.4,1579719965,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,e8e5290165492c83bdbcbcc3ba87f00aed31678b,aws-amplify-monorepo,0.1.30,3.6.4,1579721411,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,915473b6daded2820bccab10d426cefd207121d0,aws-amplify-monorepo,0.1.30,3.6.4,1579726317,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,d2289dbc58853027ba84b18e5f44d89a3fa9a899,aws-amplify-monorepo,0.1.30,3.6.4,1579730926,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,3cc6ba4999686dcacff7f61964737d6590d379e6,aws-amplify-monorepo,0.1.30,3.6.4,1579731994,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,8592541daa49247ee84e4a7b9c3559c5f557ed2d,aws-amplify-monorepo,0.1.30,3.6.4,1579733695,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,9b5b09048681ac5b3b1529bf72f3bfe039ef4276,aws-amplify-monorepo,0.1.30,3.6.4,1579734791,355,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,607a9223630e528d244786ac8a57b2c1eb49f3de,aws-amplify-monorepo,0.1.30,3.6.4,1579896147,360,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-amplify/amplify-js,e0ec550dc500c76518426a70f2a79db74e35daf7,aws-amplify-monorepo,0.1.30,3.5.3,1579901987,435,0,0,0,0,0,0,0,0,0,0,0,0,0
