ionic-team/capacitor,0a25cce21f935c0d18cdeb9b0e04a9b6145f2072,@capacitor/core,,,1578581419,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,88ce7dbdd17ca73a1f3f21ea06e5e7f4ca3268dc,@capacitor/core,,,1578594275,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,663657d1d90443b34c6b5ddcafd41f26782cee7c,@capacitor/core,,,1578594431,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,ec458c86d31bb57b36898f6e388f7aa754921ebb,@capacitor/core,,,1578653214,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,c9f15118ddd27cbcdad33595f1c7b46a9341f4ca,@capacitor/core,,,1578653573,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,02da187989c7a39b6c633814ee8549049d8d3a06,@capacitor/core,,,1578677031,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,2b9fb4d45caceaafa31d58efe64b782f70f7e3c0,@capacitor/core,,,1578909755,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,580a236f8b4ab22ba09431f24071d39aa63e7cf0,@capacitor/core,,,1578909918,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,e904eaaf28dfb5c4608f521ed67ecba82db58187,@capacitor/core,,,1578910088,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,9e567018bf9152420e18c366bfef20d714a835aa,@capacitor/core,,,1578918068,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,45244d663212cb1b2d19d418bea8c87f428b01cb,@capacitor/core,,,1579011660,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,69f589b7803c8ca9ec5801be690a1d725e06be8f,@capacitor/core,,,1579016612,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,5aeb4e655f482e9abc5413159e06dd9ad6efa1e9,@capacitor/core,,,1579092372,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,0d2826ec2079f932f544e17cd52be8cf6587ea2d,@capacitor/core,,,1579094285,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,72d07e0b7a8861926adcdabe07dd61cb3693a631,@capacitor/core,,,1579106214,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,9226d7789e332244aab5ba9437a4a546a0c71363,@capacitor/core,,,1579114358,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,3f4bd1aa3e6900ebc18284f5f77497c214a1db3c,@capacitor/core,,,1579181478,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,3b43df1165da01a66d86bff262798220e959693a,@capacitor/core,,,1579190677,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,7fd0c7c1b57f01b24a500424c07657999b1d1574,@capacitor/core,,,1579193382,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,b2522ca6deea0a5635e6a3e0c2df1f0b2fa0a008,@capacitor/core,,,1579257076,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,4475ed5a3ee72466ca8d56695955e229de041861,@capacitor/core,,,1579257174,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,2e24d8d122c11991d2d92de49cd57f67b75b3573,@capacitor/core,,,1579268758,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,60cd80bfbf4f0e3c141c2b16045273ec6cdd2c4e,@capacitor/core,,,1579712474,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,4f5a4fc9611cd01347e8b38c88f2c9ff04411521,@capacitor/core,,,1579784481,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,4a419224f1d88941e0691686284b9e0f3bee00d8,@capacitor/core,,,1579866471,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,9521e0a777760dcf0a824f670007ddb974f33e6c,@capacitor/core,,,1580304233,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,47b4d6631b82ffa3edfc457457e50ad18b4e887b,@capacitor/core,,,1580324662,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,9836d052e63266216a9d8f46b4f8a790db575bf1,@capacitor/core,,,1580382466,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,a1384d580e0c9f155ac5dd55b00430243525cdbf,@capacitor/core,,,1580382630,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,d94252330e0924361972c0627975095af815c697,@capacitor/core,,,1580390227,144,0,0,0,0,0,0,0,0,0,0,0,0,0
ionic-team/capacitor,284d4b23d815385d140851177dafed3faa635d5b,@capacitor/core,,,1580395974,144,0,0,0,0,0,0,0,0,0,0,0,0,0
